codice_istat,denominazione_ita_altra,denominazione_ita,denominazione_altra,cap,sigla_provincia,denominazione_provincia,tipologia_provincia,codice_regione,denominazione_regione,tipologia_regione,ripartizione_geografica,flag_capoluogo,codice_belfiore,lat,lon,superficie_kmq,,,
87019,Gravina di Catania,Gravina di Catania,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,E156,37,5604777,15,621181,5,1302
87020,Licodia Eubea,Licodia Eubea,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,E578,37,1556186,14,7033109,112,4453
87021,Linguaglossa,Linguaglossa,,95015,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,E602,37,8406327,15,1439999,60,2466
87022,Maletto,Maletto,,95035,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,E854,37,8294003,14,8662810,40,9571
87023,Mascali,Mascali,,95016,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F004,37,7573938,15,1953500,37,8462
87024,Mascalucia,Mascalucia,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F005,37,5729538,15,530131,16,3066
87025,Militello in Val di Catania,Militello in Val di Catania,,95043,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F209,37,2746975,14,7939895,62,4748
87026,Milo,Milo,,95010,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F214,37,7232425,15,1160571,16,6713
87027,Mineo,Mineo,,95044,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F217,37,2647665,14,6911031,245,2684
87028,Mirabella Imbaccari,Mirabella Imbaccari,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F231,37,3243280,14,4460248,15,3009
87029,Misterbianco,Misterbianco,,95045,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F250,37,5207400,15,63638,37,6868
87030,Motta Sant'Anastasia,Motta Sant'Anastasia,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F781,37,5119963,14,9697592,35,6999
87031,Nicolosi,Nicolosi,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,F890,37,6140360,15,267053,42,6505
87032,Palagonia,Palagonia,,95046,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,G253,37,3275519,14,7457557,57,7851
87033,Paternò,Paternò,,95047,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,G371,37,5768631,14,9025104,144,6802
87034,Pedara,Pedara,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,G402,37,6171007,15,602075,19,2394
87035,Piedimonte Etneo,Piedimonte Etneo,,95017,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,G597,37,8075674,15,1782057,26,5431
87036,Raddusa,Raddusa,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,H154,37,4728131,14,5317237,23,3861
87037,Ramacca,Ramacca,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,H168,37,3847654,14,6937748,306,4331
87038,Randazzo,Randazzo,,95036,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,H175,37,8778084,14,9460456,205,6137
87039,Riposto,Riposto,,95018,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,H325,37,7317167,15,2038266,13,2139
87040,San Cono,San Cono,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,H805,37,2898337,14,3659970,6,6313
87041,San Giovanni la Punta,San Giovanni la Punta,,95037,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,H922,37,5769637,15,942885,10,8496
87042,San Gregorio di Catania,San Gregorio di Catania,,95027,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,H940,37,5647800,15,1084511,5,6490
87043,San Michele di Ganzaria,San Michele di Ganzaria,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,I035,37,2793597,14,4261085,25,8122
87044,San Pietro Clarenza,San Pietro Clarenza,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,I098,37,5722306,15,241851,6,2721
87045,Sant'Agata li Battiati,Sant'Agata li Battiati,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,I202,37,5585423,15,802215,3,1180
87046,Sant'Alfio,Sant'Alfio,,95010,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,I216,37,7439716,15,1441058,25,8595
87047,Santa Maria di Licodia,Santa Maria di Licodia,,95038,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,I240,37,6160746,14,8873898,26,2767
87048,Santa Venerina,Santa Venerina,,95010,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,I314,37,6868726,15,1388679,19,259
87049,Scordia,Scordia,,95048,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,I548,37,2963863,14,8460821,24,3092
87050,Trecastagni,Trecastagni,,95039,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,L355,37,6168974,15,791935,19,1562
87051,Tremestieri Etneo,Tremestieri Etneo,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,L369,37,5757319,15,721359,6,4902
87052,Valverde,Valverde,,95028,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,L658,37,5788996,15,1248148,5,5218
87053,Viagrande,Viagrande,,95029,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,L828,37,6104821,15,963204,10,944
87054,Vizzini,Vizzini,,95049,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,M100,37,1609224,14,7485094,126,7508
87055,Zafferana Etnea,Zafferana Etnea,,95019,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,M139,37,6946063,15,1033674,76,8653
87056,Mazzarrone,Mazzarrone,,95040,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,M271,37,838950,14,5615875,34,7833
87057,Maniace,Maniace,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,M283,37,8619093,14,8077456,37,7004
87058,Ragalna,Ragalna,,95030,CT,Catania,Citta metropolitana,19,Sicilia,statuto speciale,Isole,NO,M287,37,6300252,14,9391357,39,5280
88001,Acate,Acate,,97011,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,A014,37,262889,14,4937210,102,4684
88002,Chiaramonte Gulfi,Chiaramonte Gulfi,,97012,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,C612,37,314647,14,7012591,127,3740
88003,Comiso,Comiso,,97013,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,C927,36,9455447,14,6046778,65,4008
88004,Giarratana,Giarratana,,97010,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,E016,37,481644,14,7930230,43,6296
88005,Ispica,Ispica,,97014,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,E366,36,7860646,14,9035161,113,7530
88006,Modica,Modica,,97015,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,F258,36,8587337,14,7613518,292,3698
88007,Monterosso Almo,Monterosso Almo,,97010,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,F610,37,887725,14,7625599,56,5500
88008,Pozzallo,Pozzallo,,97016,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,G953,36,7264784,14,8461474,15,3764
88009,Ragusa,Ragusa,,97100,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,SI,H163,36,9249795,14,7306908,444,7079
88010,Santa Croce Camerina,Santa Croce Camerina,,97017,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,I178,36,8284215,14,5254320,41,850
88011,Scicli,Scicli,,97018,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,I535,36,7934776,14,7058951,138,7215
88012,Vittoria,Vittoria,,97019,RG,Ragusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,M088,36,9486752,14,5379983,182,4725
89001,Augusta,Augusta,,96011,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,A494,37,2304973,15,2194319,111,1579
89002,Avola,Avola,,96012,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,A522,36,9082792,15,1354349,74,5914
89003,Buccheri,Buccheri,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,B237,37,1264012,14,8504599,57,8310
89004,Buscemi,Buscemi,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,B287,37,851232,14,8841471,52,509
89005,Canicattini Bagni,Canicattini Bagni,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,B603,37,348786,15,617299,15,628
89006,Carlentini,Carlentini,,96013,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,B787,37,2758692,15,147619,158,9089
89007,Cassaro,Cassaro,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,C006,37,1051174,14,9476361,19,6155
89008,Ferla,Ferla,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,D540,37,1185029,14,9414568,24,8976
89009,Floridia,Floridia,,96014,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,D636,37,820044,15,1528828,26,4772
89010,Francofonte,Francofonte,,96015,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,D768,37,2306729,14,8801194,74,2007
89011,Lentini,Lentini,,96016,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,E532,37,2844058,14,9993278,216,7816
89012,Melilli,Melilli,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,F107,37,1783994,15,1267460,136,4172
89013,Noto,Noto,,96017,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,F943,36,8915837,15,666935,554,9841
89014,Pachino,Pachino,,96018,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,G211,36,7159718,15,931428,50,9828
89015,Palazzolo Acreide,Palazzolo Acreide,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,G267,37,617697,14,9038176,87,5343
89016,Rosolini,Rosolini,,96019,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,H574,36,8202316,14,9535222,76,4685
89017,Siracusa,Siracusa,,96100,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,SI,I754,37,598065,15,2933233,207,8248
89018,Solarino,Solarino,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,I785,37,1011332,15,1190907,13,204
89019,Sortino,Sortino,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,I864,37,1624595,15,328262,93,3295
89020,Portopalo di Capo Passero,Portopalo di Capo Passero,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,M257,36,6832103,15,1339572,15,908
89021,Priolo Gargallo,Priolo Gargallo,,96010,SR,Siracusa,Libero consorzio di comuni,19,Sicilia,statuto speciale,Isole,NO,M279,37,1593105,15,1882846,56,9645
90001,Aggius,Aggius,,7020,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A069,40,9675483,9,277380,86,3046
90002,Alà dei Sardi,Alà dei Sardi,,7020,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A115,40,6787806,9,3430908,197,9892
90003,Alghero,Alghero,,7041,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A192,40,5483691,8,3260820,225,4113
90004,Anela,Anela,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A287,40,4434770,9,566642,36,8902
90005,Ardara,Ardara,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A379,40,6238210,8,8092638,38,1886
90006,Arzachena,Arzachena,,7021,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A453,41,906938,9,4112254,230,8505
90007,Banari,Banari,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A606,40,5719102,8,6975309,21,2509
90008,Benetutti,Benetutti,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A781,40,4557269,9,1682826,94,4460
90009,Berchidda,Berchidda,,7022,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A789,40,7905753,9,2082544,201,8768
90010,Bessude,Bessude,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A827,40,5556135,8,7272210,26,7940
90011,Bonnanaro,Bonnanaro,,7043,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A976,40,5323969,8,7663835,21,8441
90012,Bono,Bono,,7011,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A977,40,4168385,9,297523,74,5393
90013,Bonorva,Bonorva,,7012,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,A978,40,4169126,8,7685315,149,7440
90014,Bortigiadas,Bortigiadas,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B063,40,8807863,8,9926227,75,8973
90015,Borutta,Borutta,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B064,40,5222095,8,7437421,4,7583
90016,Bottidda,Bottidda,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B094,40,3906007,9,69729,33,7144
90017,Buddusò,Buddusò,,7020,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B246,40,5981265,9,2602230,176,8381
90018,Bultei,Bultei,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B264,40,4570075,9,614866,96,8314
90019,Bulzi,Bulzi,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B265,40,8479798,8,8297338,21,6697
90020,Burgos,Burgos,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B276,40,3905476,8,9936854,18,770
90021,Calangianus,Calangianus,,7023,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B378,40,9061470,9,2419918,126,8371
90022,Cargeghe,Cargeghe,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,B772,40,6674862,8,6160697,12,464
90023,Castelsardo,Castelsardo,,7031,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,C272,40,9157603,8,7133303,43,3436
90024,Cheremule,Cheremule,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,C600,40,5060355,8,7251408,24,2502
90025,Chiaramonti,Chiaramonti,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,C613,40,7517558,8,8200010,98,6116
90026,Codrongianos,Codrongianos,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,C818,40,6580349,8,6800998,30,3907
90027,Cossoine,Cossoine,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,D100,40,4313624,8,7125928,39,1704
90028,Esporlatu,Esporlatu,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,D441,40,3859128,8,9906592,18,4001
90029,Florinas,Florinas,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,D637,40,6478654,8,6657013,36,608
90030,Giave,Giave,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E019,40,4519488,8,7505429,47,662
90031,Illorai,Illorai,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E285,40,3543714,9,21059,57,1904
90032,Ittireddu,Ittireddu,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E376,40,5439239,8,9020597,23,6867
90033,Ittiri,Ittiri,,7044,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E377,40,5940728,8,5688078,111,4578
90034,Laerru,Laerru,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E401,40,8181871,8,8359758,19,8495
90035,La Maddalena,La Maddalena,,7024,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E425,41,2273189,9,4211255,51,6732
90036,Luogosanto,Luogosanto,,7020,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E747,41,653033,9,2123834,135,697
90037,Luras,Luras,,7025,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E752,40,9814290,9,1909134,87,5852
90038,Mara,Mara,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E902,40,4106324,8,6369062,18,6434
90039,Martis,Martis,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,E992,40,7788296,8,8086627,22,9593
90040,Monteleone Rocca Doria,Monteleone Rocca Doria,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,F542,40,4718095,8,5599380,13,3858
90041,Monti,Monti,,7020,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,F667,40,7967720,9,3568427,123,8220
90042,Mores,Mores,,7013,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,F721,40,5493755,8,8336742,94,8547
90043,Muros,Muros,,7030,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,F818,40,6790413,8,6152907,11,2256
90044,Nughedu San Nicolò,Nughedu San Nicolò,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,F975,40,5562027,9,220643,67,8938
90045,Nule,Nule,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,F976,40,4608384,9,1872889,51,9467
90046,Nulvi,Nulvi,,7032,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,F977,40,7805171,8,7445741,67,3750
90047,Olbia,Olbia,,7026,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G015,40,9231699,9,4798536,383,6361
90048,Olmedo,Olmedo,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G046,40,6499728,8,3826213,33,4655
90049,Oschiri,Oschiri,,7027,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G153,40,7271082,9,1017571,215,6111
90050,Osilo,Osilo,,7033,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G156,40,7439600,8,6713260,98,310
90051,Ossi,Ossi,,7045,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G178,40,6762779,8,5906743,30,898
90052,Ozieri,Ozieri,,7014,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G203,40,5849099,8,9983813,252,1279
90053,Padria,Padria,,7015,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G225,40,3979380,8,6304405,48,3942
90054,Palau,Palau,,7020,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G258,41,1680253,9,3560292,44,4411
90055,Pattada,Pattada,,7016,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G376,40,5827459,9,1121026,164,8777
90056,Perfugas,Perfugas,,7034,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G450,40,8301791,8,8834732,60,8803
90057,Ploaghe,Ploaghe,,7017,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G740,40,6656678,8,7493043,96,2684
90058,Porto Torres,Porto Torres,,7046,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G924,40,8371672,8,4012288,104,5108
90059,Pozzomaggiore,Pozzomaggiore,,7018,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,G962,40,3992524,8,6565765,78,7714
90060,Putifigari,Putifigari,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,H095,40,5624480,8,4606582,53,1002
90061,Romana,Romana,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,H507,40,4842799,8,5865565,21,5953
90062,Aglientu,Aglientu,,7020,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,H848,41,958539,9,1080231,148,1899
90063,Santa Teresa Gallura,Santa Teresa Gallura,,7028,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,I312,41,2026054,9,2263769,102,2847
90064,Sassari,Sassari,,7100,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,SI,I452,40,7266126,8,5596676,547,333
90065,Sedini,Sedini,,7035,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,I565,40,8501151,8,8171574,40,5057
90066,Semestene,Semestene,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,I598,40,3980979,8,7261182,39,5828
90067,Sennori,Sennori,,7036,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,I614,40,7880806,8,5952654,31,3396
90068,Siligo,Siligo,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,I732,40,5771742,8,7255670,43,4487
90069,Sorso,Sorso,,7037,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,I863,40,7969137,8,5778558,67,106
90070,Tempio Pausania,Tempio Pausania,,7029,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L093,40,9500831,9,1363421,210,8176
90071,Thiesi,Thiesi,,7047,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L158,40,5219484,8,7205804,63,2444
90072,Tissi,Tissi,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L180,40,6786820,8,5623733,10,2376
90073,Torralba,Torralba,,7048,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L235,40,5141844,8,7619807,36,5029
90074,Trinità d'Agultu e Vignola,Trinità d'Agultu e Vignola,,7038,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L428,41,262730,8,9654626,134,8
90075,Tula,Tula,,7010,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L464,40,7336650,8,9866843,66,1853
90076,Uri,Uri,,7040,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L503,40,6378522,8,4865029,56,8063
90077,Usini,Usini,,7049,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L509,40,6636504,8,5405676,30,7367
90078,Villanova Monteleone,Villanova Monteleone,,7019,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L989,40,5035062,8,4703820,202,6815
90079,Valledoria,Valledoria,,7039,SS,Sassari,Provincia,20,Sardegna,statuto speciale,Isole,NO,L604,40,9276942,8,8224550,25,9539
